Date & Time,use [kW],gen [kW],Grid [kW],AC [kW],Furnace [kW],Cellar Lights [kW],Washer [kW],First Floor lights [kW],Utility Rm + Basement Bath [kW],Garage outlets [kW],MBed + KBed outlets [kW],Dryer + egauge [kW],Panel GFI (central vac) [kW],Home Office (R) [kW],Dining room (R) [kW],Microwave (R) [kW],Fridge (R) [kW]
2015-08-20 21:00:00,0.60035,0.0,0.60035,0.000386111,0.00855,0.00619,0.000206111,0.030028333,0.270298889,0.004726667,0.066261111,7.8889e-05,0.000236111,0.002810556,0.014,0.004764444,0.135012778
2015-08-20 21:30:00,1.632270556,0.0,1.632270556,1.131128333,0.185135556,0.006096667,0.000172778,0.029787778,0.296865556,0.004690556,0.066440556,1.3333e-05,0.00021,0.002908333,0.013978889,0.004373333,0.053569444
2015-08-20 22:00:00,1.215194444,0.0,1.215194444,0.620464444,0.159268889,0.006098889,0.000137778,0.016633333,0.322032222,0.004718889,0.066594444,1.6667e-05,0.000208889,0.002902222,0.013947778,0.004381111,0.058846111
2015-08-20 22:30:00,0.589348889,0.0,0.589348889,0.00046,0.008516111,0.006188889,0.000163889,0.003793333,0.286435556,0.004721667,0.066782778,7.6667e-05,0.000226111,0.002757778,0.013993889,0.004735556,0.133242222
2015-08-20 23:00:00,0.442722778,0.0,0.442722778,0.000351667,0.008656111,0.00625,0.000211667,0.003877222,0.251787222,0.004855556,0.066732778,2.2222e-05,0.000186667,0.002899444,0.014,0.004764444,0.009132778
2015-08-20 23:30:00,0.527463333,0.0,0.527463333,0.000388333,0.008811667,0.006348889,0.000197222,0.003893889,0.253796111,0.004898333,0.066878333,5.7778e-05,0.000221111,0.002953889,0.014,0.004923889,0.098321667
2015-08-21 00:00:00,0.547266111,0.0,0.547266111,0.00044,0.008730556,0.006290556,0.000183333,0.003901111,0.285375,0.004858333,0.066568889,5.1111e-05,0.000207778,0.003037778,0.014,0.004911667,0.086712778
2015-08-21 00:30:00,0.439326667,0.0,0.439326667,0.000344444,0.008752222,0.021643889,0.000148333,0.003865556,0.252918333,0.004908333,0.044813889,1e-05,0.000178889,0.003068889,0.007940556,0.004853333,0.016948333
2015-08-21 01:00:00,0.561586667,0.0,0.561586667,0.000514444,0.008815556,0.006365,0.000116111,0.003867778,0.287877778,0.004888333,0.044806111,5.5556e-05,0.000216667,0.002878333,0.002177778,0.00497,0.136520556
2015-08-21 01:30:00,0.433472222,0.0,0.433472222,0.000406667,0.008876111,0.006375,0.000157222,0.003906111,0.254736667,0.004927222,0.044783889,1.2222e-05,0.000181111,0.002850556,0.002037778,0.004951111,0.032243333
2015-08-21 02:00:00,0.498456111,0.0,0.498456111,0.000482222,0.008892778,0.006377778,0.000132222,0.003915556,0.287684444,0.004928333,0.044802222,3e-05,0.000192222,0.002817222,0.002114444,0.004995,0.075438333
2015-08-21 02:30:00,0.508525,0.0,0.508525,0.000473889,0.008913889,0.006417778,0.000136111,0.003902222,0.271243889,0.004961667,0.044831111,4.2222e-05,0.000209444,0.002825556,0.002143333,0.005008889,0.109648333
2015-08-21 03:00:00,0.413351111,0.0,0.413351111,0.000433333,0.008902222,0.006373889,0.000157222,0.003952222,0.273107222,0.004986667,0.044738889,4.444e-06,0.00017,0.002887778,0.002059444,0.004974444,0.004172778
2015-08-21 03:30:00,0.505757222,0.0,0.505757222,0.000475556,0.008807778,0.006368889,0.000138889,0.003847778,0.254006667,0.004937778,0.044718889,4.1111e-05,0.000216667,0.002866667,0.001780556,0.004833333,0.125544444
2015-08-21 04:00:00,0.480715,0.0,0.480715,0.000509444,0.008744444,0.006298889,0.000130556,0.003886111,0.290619444,0.004940556,0.044680556,1.4444e-05,0.000185,0.002850556,0.001961667,0.004866111,0.059043333
2015-08-21 04:30:00,0.449272222,0.0,0.449272222,0.000461667,0.008838333,0.006359444,0.000127778,0.003886111,0.272877778,0.004966667,0.044724444,1.2222e-05,0.000181111,0.002873333,0.001976111,0.004923889,0.043954444
2015-08-21 05:00:00,0.529372222,0.0,0.529372222,0.000486667,0.008756667,0.006330556,0.000121667,0.003784444,0.271391111,0.004828889,0.044661111,4.6667e-05,0.000206667,0.00277,0.002109444,0.004909444,0.13426
2015-08-21 05:30:00,0.41354,0.0,0.41354,0.000416111,0.008642778,0.006261667,0.000142778,0.003814444,0.27408,0.004803333,0.044581111,1.111e-06,0.000157778,0.002781111,0.002147778,0.004955556,0.009904444
2015-08-21 06:00:00,0.488641667,0.0,0.488641667,0.000443333,0.008871667,0.006458889,0.000125,0.003829444,0.268865556,0.004858333,0.044761111,3.8889e-05,0.000193889,0.002731667,0.002270556,0.004992778,0.096924444
2015-08-21 06:30:00,0.501159444,0.0,0.501159444,0.000472222,0.008865,0.00646,0.000150556,0.003835556,0.291676111,0.004832778,0.044768333,2.7778e-05,0.000183889,0.002716111,0.002316111,0.004993333,0.085772222
2015-08-21 07:00:00,0.437032222,0.0,0.437032222,0.000441111,0.008869444,0.006445556,0.000161111,0.003863889,0.290826667,0.004816111,0.044747778,3.333e-06,0.000157222,0.002788333,0.002277778,0.004973333,0.017004444
2015-08-21 07:30:00,0.521484444,0.0,0.521484444,0.000433333,0.009076111,0.006589444,0.000157778,0.003840556,0.263308333,0.004885556,0.044914444,5.8889e-05,0.000206111,0.002740556,0.002378333,0.005,0.137583889
2015-08-21 08:00:00,0.465651667,0.0,0.465651667,0.000420556,0.008952222,0.021877778,0.000157778,0.003841667,0.286936111,0.004847778,0.044825,1e-05,0.000168333,0.002793889,0.002307778,0.004988889,0.034857778
2015-08-21 08:30:00,0.488731667,0.0,0.488731667,0.000456111,0.008970556,0.006506667,0.000153889,0.00386,0.29271,0.004852222,0.044858333,2.7778e-05,0.000178333,0.002759444,0.002379444,0.004995556,0.07072
2015-08-21 09:00:00,0.499005,0.0,0.499005,0.000428889,0.008996111,0.006532222,0.000165,0.003832222,0.266648889,0.004852778,0.044848889,4.4444e-05,0.000192222,0.002733889,0.002352222,0.004995556,0.109518889
2015-08-21 09:30:00,0.435015,0.0,0.435015,0.000448333,0.008866667,0.006443333,0.000164444,0.003878889,0.299998889,0.004845,0.044832778,0.0,0.000152778,0.002791667,0.002287778,0.004995,0.004532222
2015-08-21 10:00:00,0.620129444,0.0,0.620129444,0.000497222,0.008956111,0.006572778,0.000137222,0.003791667,0.278571111,0.00483,0.044915556,8.1111e-05,0.000250556,0.002622778,0.002452778,0.005,0.231235
2015-08-21 10:30:00,0.512379444,0.0,0.512379444,0.000474444,0.008902222,0.006499444,0.000152222,0.003831111,0.29453,0.004857222,0.044846111,2.8889e-05,0.000183889,0.002747778,0.002368333,0.004997778,0.094672778
2015-08-21 11:00:00,0.5546,0.0,0.5546,0.000498333,0.008911667,0.006505,0.000144444,0.003798889,0.293941111,0.004818333,0.044818333,5.3333e-05,0.000197778,0.002701111,0.002373889,0.004996667,0.141623889
2015-08-21 11:30:00,0.535465556,0.0,0.535465556,0.000496667,0.008938889,0.006525,0.000147778,0.003813889,0.295048333,0.00484,0.04484,4.2222e-05,0.000191667,0.002701667,0.002386111,0.004998889,0.118907222
2015-08-21 12:00:00,0.437663889,0.0,0.437663889,0.000461111,0.008933333,0.006487222,0.000162222,0.003875556,0.302320556,0.004868889,0.044836111,1.111e-06,0.000151667,0.002807778,0.002322222,0.004994444,0.004545
2015-08-21 12:30:00,0.538237222,0.0,0.538237222,0.000485556,0.008950556,0.006535556,0.00015,0.003813889,0.288118333,0.004826667,0.044869444,4.5556e-05,0.000197222,0.002747778,0.002360556,0.004994444,0.129927778
2015-08-21 13:00:00,0.480927222,0.0,0.480927222,0.000474444,0.008955,0.006497778,0.000161111,0.003851111,0.295372222,0.004855556,0.044855556,1.5556e-05,0.00017,0.002813889,0.002342778,0.004995556,0.059345556
2015-08-21 13:30:00,0.508747778,0.0,0.508747778,0.000531111,0.008805,0.006410556,0.000136111,0.003842222,0.331095556,0.004822778,0.044830556,1.2222e-05,0.000164444,0.002767222,0.002352222,0.004994444,0.051725556
2015-08-21 14:00:00,0.529960556,0.0,0.529960556,0.000463333,0.008863889,0.006447778,0.000151111,0.003750556,0.275959444,0.004738333,0.044776111,4.5556e-05,0.000195556,0.002743333,0.00229,0.004984444,0.134648889
2015-08-21 14:30:00,1.029186111,0.0,1.029186111,0.599347222,0.111197778,0.00639,0.00013,0.003801111,0.308600556,0.004752778,0.044733333,1.7778e-05,0.000156667,0.002865556,0.001997222,0.004868889,0.010865556
2015-08-21 15:00:00,2.355026111,0.0,2.355026111,1.780076667,0.331197778,0.006387222,1.1667e-05,0.00373,0.399321667,0.004740556,0.044568333,3.1111e-05,0.000197222,0.002840556,0.001820556,0.00474,0.095801667
2015-08-21 15:30:00,0.474181111,0.0,0.474181111,0.000384444,0.009263333,0.009395556,0.000168889,0.003739444,0.255865556,0.004695556,0.044702778,3.7778e-05,0.000185556,0.00272,0.002283333,0.004946667,0.092727222
2015-08-21 16:00:00,1.04919,0.0,1.04919,0.602594444,0.102474444,0.018561667,0.000115556,0.003781111,0.325762778,0.004721667,0.044721111,1.5556e-05,0.000158889,0.002828333,0.001907778,0.004817222,0.007265556
2015-08-21 16:30:00,2.782269444,0.0,2.782269444,2.233753889,0.396894444,0.006438333,5e-06,0.003664444,0.358745556,0.004743889,0.044616111,1.8889e-05,0.000227778,0.002898333,0.001561667,0.004672222,0.136265556
2015-08-21 17:00:00,0.422028889,0.0,0.422028889,0.000361667,0.008820556,0.006433889,0.000181111,0.003780556,0.249076111,0.004728333,0.044748889,1.8889e-05,0.000176667,0.002818889,0.002237778,0.004966667,0.045847778
2015-08-21 17:30:00,0.452588889,0.0,0.452588889,0.000409444,0.008815,0.006441111,0.000169444,0.003797778,0.270043333,0.004757778,0.044877778,2e-05,0.000178889,0.002779444,0.002233333,0.004980556,0.056471667
2015-08-21 18:00:00,2.474344444,0.0,2.474344444,1.967473333,0.322525556,0.006487778,3.7778e-05,0.003713889,0.344228333,0.00481,0.044748333,8.889e-06,0.000222778,0.002823889,0.001760556,0.004776111,0.124660556
2015-08-21 18:30:00,0.826765556,0.0,0.826765556,0.337002778,0.101053889,0.006453333,0.000115,0.009332222,0.314544444,0.004824444,0.044747222,1.2222e-05,0.000169444,0.002824444,0.00211,0.004916667,0.004512778
2015-08-21 19:00:00,0.541471667,0.0,0.541471667,0.000378889,0.009290556,0.006409444,0.000156111,0.029987778,0.265436667,0.004732222,0.044866667,5.3333e-05,0.000209444,0.002737778,0.006574444,0.004969444,0.109636667
2015-08-21 19:30:00,0.525416667,0.0,0.525416667,0.000417222,0.008568333,0.006231111,0.000156111,0.030107222,0.270521111,0.004763333,0.045255,3.4444e-05,0.000202222,0.002864444,0.014,0.00483,0.07522
2015-08-21 20:00:00,0.500452222,0.0,0.500452222,0.00038,0.008631667,0.006254444,0.000217778,0.030462778,0.269303333,0.004863889,0.067213889,2.5556e-05,0.000200556,0.002937222,0.014,0.004833889,0.024174444
2015-08-21 20:30:00,0.595353333,0.0,0.595353333,0.000396667,0.008673889,0.006300556,0.000199444,0.030516111,0.262591667,0.004827222,0.066563333,7.2222e-05,0.000242222,0.002875556,0.014,0.004875556,0.135211111
2015-08-21 21:00:00,0.51151,0.0,0.51151,0.000391667,0.008756111,0.006293333,0.000212778,0.030840556,0.279868333,0.004907222,0.066701111,2.2222e-05,0.000193889,0.002955,0.014,0.004886111,0.024517222
2015-08-21 21:30:00,0.570939444,0.0,0.570939444,0.000425556,0.008603889,0.006203889,0.000212222,0.030648889,0.289546111,0.004875556,0.066551667,4.2222e-05,0.000213889,0.002892778,0.014,0.004875556,0.079457222
2015-08-21 22:00:00,0.542572222,0.0,0.542572222,0.000388333,0.008662778,0.006267222,0.000203889,0.017096667,0.255150556,0.004892222,0.066746667,5.1111e-05,0.000223333,0.002896667,0.014,0.004889444,0.099286667
2015-08-21 22:30:00,0.478318333,0.0,0.478318333,0.000452222,0.008751667,0.006277778,0.000187222,0.003964444,0.291405556,0.004950556,0.066926111,1.1111e-05,0.000178889,0.002966667,0.014,0.004865556,0.004557222
2015-08-21 23:00:00,0.600936667,0.0,0.600936667,0.000508333,0.008848333,0.006361111,0.000166111,0.003917778,0.292362778,0.00498,0.067036111,5.6667e-05,0.000233333,0.002873333,0.014,0.004951111,0.135688889
2015-08-21 23:30:00,0.529911111,0.0,0.529911111,0.000437222,0.008773333,0.021674444,0.000176667,0.003921667,0.292907222,0.004977778,0.066946667,2.5556e-05,0.000197778,0.002923889,0.013998333,0.004907778,0.041681667
2015-08-22 00:00:00,0.535761111,0.0,0.535761111,0.000477778,0.008685,0.006245,0.000179444,0.003899444,0.293053333,0.004929444,0.066563333,3.3333e-05,0.000198889,0.002857778,0.014,0.00491,0.065774444
2015-08-22 00:30:00,0.645752778,0.0,0.645752778,0.000606667,0.008773889,0.006351111,8.3889e-05,0.003815,0.299841667,0.004867222,0.044905,7.1111e-05,0.000250556,0.002730556,0.011865556,0.004928333,0.206267778
2015-08-22 01:00:00,0.55138,0.0,0.55138,0.000523333,0.008664444,0.00623,9.6111e-05,0.003753889,0.284061667,0.004746667,0.044641667,4.6667e-05,0.000205556,0.002761667,0.001924444,0.004853333,0.131762778
2015-08-22 01:30:00,0.562992778,0.0,0.562992778,0.00054,0.008646111,0.006252778,9.6111e-05,0.003775,0.290102778,0.00478,0.044896667,4.4444e-05,0.000207778,0.002757778,0.001997778,0.004887222,0.137174444
2015-08-22 02:00:00,0.505891111,0.0,0.505891111,0.000514444,0.008677778,0.006235,0.000106111,0.003796667,0.290996667,0.004792222,0.04494,2.8889e-05,0.000186111,0.002803889,0.001928333,0.004881667,0.081552778
2015-08-22 02:30:00,0.449199444,0.0,0.449199444,0.000485,0.008628333,0.006221111,0.000112778,0.003838333,0.291145556,0.004824444,0.044958889,0.0,0.000165,0.002865556,0.001886667,0.00486,0.02565
2015-08-22 03:00:00,0.55209,0.0,0.55209,0.000545556,0.008736111,0.006295,9.3333e-05,0.003818889,0.292513889,0.004862222,0.044881667,4.1111e-05,0.000208333,0.002797222,0.002006667,0.004931111,0.136082778
2015-08-22 03:30:00,0.478136667,0.0,0.478136667,0.000549444,0.008666111,0.006226667,0.000101667,0.003865556,0.31642,0.004883889,0.044655,1.111e-06,0.000164444,0.002893889,0.001958889,0.004903333,0.029795
2015-08-22 04:00:00,0.492647778,0.0,0.492647778,0.000508889,0.008761111,0.006317222,0.000107778,0.003859444,0.287513333,0.004898889,0.044693333,2.2222e-05,0.000186111,0.003060556,0.001971667,0.004929444,0.075935
2015-08-22 04:30:00,0.536253333,0.0,0.536253333,0.000512778,0.008749444,0.006310556,9.6111e-05,0.003851111,0.307674444,0.004793333,0.044703889,3.4444e-05,0.000185,0.00297,0.00238,0.004978889,0.103265
2015-08-22 05:00:00,0.42938,0.0,0.42938,0.000435556,0.008744444,0.006268889,0.000124444,0.003865556,0.291811111,0.004762222,0.044652778,2.222e-06,0.000150556,0.002975556,0.002261667,0.004961111,0.004478889
2015-08-22 05:30:00,0.54273,0.0,0.54273,0.000497778,0.008795556,0.006365,9.9444e-05,0.003820556,0.292431111,0.004778333,0.044716111,4.6667e-05,0.000195556,0.002639444,0.002388333,0.004973889,0.130921111
2015-08-22 06:00:00,0.497397222,0.0,0.497397222,0.000527222,0.008918333,0.006407778,8.6111e-05,0.003873889,0.329866667,0.004866111,0.044802222,1e-05,0.000162222,0.002720556,0.002348889,0.004993333,0.04087
2015-08-22 06:30:00,0.496407778,0.0,0.496407778,0.000486667,0.009148333,0.006609444,0.000129444,0.003916111,0.305711111,0.004921111,0.044951667,1.8889e-05,0.000176111,0.002751667,0.002438889,0.005,0.064513333
2015-08-22 07:00:00,0.575128889,0.0,0.575128889,0.000535,0.009061667,0.022466111,0.000112778,0.003868333,0.326302778,0.004911111,0.044925,4e-05,0.00019,0.002695,0.002427778,0.005,0.111124444
2015-08-22 07:30:00,0.432327222,0.0,0.432327222,0.000445,0.009076667,0.006567222,0.000151667,0.003926111,0.296126111,0.004941667,0.044899444,2.222e-06,0.000156111,0.002838889,0.002331667,0.005001667,0.004592778
2015-08-22 08:00:00,0.540471667,0.0,0.540471667,0.000496667,0.009071111,0.006582778,0.000136111,0.003852778,0.296253889,0.004913889,0.044913333,3.8889e-05,0.000197222,0.002781667,0.002407778,0.005001111,0.122211667
2015-08-22 08:30:00,0.463727222,0.0,0.463727222,0.00044,0.008978889,0.006505,0.000149444,0.003844444,0.287179444,0.004873333,0.044833333,1.3333e-05,0.000170556,0.003121111,0.00208,0.005031111,0.048515556
2015-08-22 09:00:00,0.470007222,0.0,0.470007222,0.000461111,0.009052222,0.006564444,0.000141667,0.003884444,0.290819444,0.004943333,0.044914444,1.1111e-05,0.000172778,0.003643333,0.002002778,0.005099444,0.050080556
2015-08-22 09:30:00,0.543823333,0.0,0.543823333,0.000509444,0.009006667,0.006555556,0.000127778,0.003843333,0.300442222,0.004873889,0.044907222,3.5556e-05,0.000193333,0.003265556,0.002001111,0.005097222,0.121471111
2015-08-22 10:00:00,0.400312222,0.0,0.400312222,0.000399444,0.008981111,0.006551667,0.000162778,0.003866667,0.263816667,0.004883889,0.044863333,2.222e-06,0.000157222,0.00331,0.001998889,0.005042222,0.004112778
2015-08-22 10:30:00,0.526062778,0.0,0.526062778,0.000485556,0.008952778,0.006513333,0.000126111,0.003834444,0.291966111,0.004850556,0.044899444,4e-05,0.000191667,0.003111667,0.002,0.005062222,0.111893889
2015-08-22 11:00:00,0.447488889,0.0,0.447488889,0.000403889,0.008908333,0.006457778,0.000145556,0.003815556,0.263064444,0.00481,0.044866667,2.2222e-05,0.000173333,0.003135,0.001999444,0.005000556,0.057829444
2015-08-22 11:30:00,0.454513889,0.0,0.454513889,0.000432778,0.008823889,0.006421667,0.000136111,0.003812778,0.281590556,0.004760556,0.044839444,1.4444e-05,0.000164444,0.002932778,0.001998889,0.004981111,0.046155556
2015-08-22 12:00:00,2.645684444,0.0,2.645684444,2.142092222,0.341155,0.006420556,8.889e-06,0.003699444,0.361393333,0.004736667,0.044754444,1.2222e-05,0.000212222,0.002792778,0.001906667,0.004500556,0.127565
2015-08-22 12:30:00,0.901302222,0.0,0.901302222,0.432732778,0.113490556,0.006390556,0.000106667,0.003813889,0.318743889,0.004741667,0.044722778,2.7778e-05,0.000156667,0.002698889,0.001937778,0.004762778,0.004043889
2015-08-22 13:00:00,0.610412778,0.0,0.610412778,0.129853333,0.028892222,0.006407222,0.000133889,0.003736667,0.260571111,0.004670556,0.044782778,4.1111e-05,0.000195,0.002441667,0.001974444,0.004892222,0.105271667
2015-08-22 13:30:00,3.11299,0.0,3.11299,2.668792778,0.410988333,0.00634,8.333e-06,0.003694444,0.394622778,0.004706667,0.044588889,6.2222e-05,0.000195556,0.002733889,0.001832222,0.004309444,0.06854
2015-08-22 14:00:00,0.929955,0.0,0.929955,0.435622778,0.113513333,0.006338889,0.000102222,0.003774444,0.322141667,0.00467,0.044635556,6.667e-06,0.000172778,0.002596111,0.001951111,0.004723333,0.030775
2015-08-22 14:30:00,1.690067778,0.0,1.690067778,1.195882222,0.189555,0.021771667,7.3889e-05,0.003660556,0.289850556,0.004662222,0.044729444,2.7778e-05,0.000223333,0.002522222,0.001926667,0.004658333,0.13456
2015-08-22 15:00:00,2.457537778,0.0,2.457537778,2.107952778,0.365733333,0.006392222,7.1111e-05,0.003650556,0.275999444,0.004713889,0.044524444,6.5556e-05,0.000195,0.002967778,0.001643889,0.004268333,0.016154444
2015-08-22 15:30:00,0.53851,0.0,0.53851,0.000425,0.009233889,0.00643,0.000136111,0.003703889,0.24051,0.004654444,0.044767778,8.2222e-05,0.000245556,0.002437778,0.002023333,0.004905,0.185460556
2015-08-22 16:00:00,2.034973889,0.0,2.034973889,1.584439444,0.249261667,0.006383889,5.6667e-05,0.003711111,0.316202222,0.004744444,0.044717222,1.4444e-05,0.000216111,0.002786667,0.001693889,0.004425,0.092043333
2015-08-22 16:30:00,1.904223333,0.0,1.904223333,1.43885,0.267164444,0.006483889,8.6667e-05,0.003625,0.239556111,0.004714444,0.044631111,2.222e-06,0.000246667,0.002807222,0.001653889,0.00439,0.140645
2015-08-22 17:00:00,0.496201667,0.0,0.496201667,0.000397222,0.008620556,0.006367778,0.000146667,0.003695556,0.248532778,0.004641667,0.044752778,6.3333e-05,0.000214444,0.002372222,0.002065,0.004842222,0.128453889
2015-08-22 17:30:00,2.227011667,0.0,2.227011667,1.888521667,0.300658333,0.006427222,9.1667e-05,0.003719444,0.304972778,0.004606667,0.044743333,4.5556e-05,0.000168889,0.002384444,0.002237778,0.004818333,0.004
2015-08-22 18:00:00,1.363781667,0.0,1.363781667,0.869059444,0.183210556,0.006578333,0.000117778,0.003733333,0.256109444,0.004649444,0.044842778,3.1111e-05,0.000218333,0.002324444,0.002459444,0.004982778,0.124033333
2015-08-22 18:30:00,0.473997778,0.0,0.473997778,0.000444444,0.008842778,0.006491111,0.000152778,0.009323889,0.253847222,0.004787222,0.044947222,3.2222e-05,0.000206111,0.002759444,0.001852222,0.004731111,0.077424444
2015-08-22 19:00:00,1.087521667,0.0,1.087521667,0.634117778,0.108302222,0.006368889,0.000142222,0.029874444,0.285983889,0.004717222,0.044883333,2.222e-06,0.000187222,0.002739444,0.004343333,0.004637222,0.026516667
2015-08-22 19:30:00,2.052405,0.0,2.052405,1.513013889,0.282511111,0.006258889,8.6111e-05,0.029602222,0.265455,0.004654444,0.045075556,1.3333e-05,0.000249444,0.002833333,0.013682222,0.004256667,0.133707222
2015-08-22 20:00:00,0.498018889,0.0,0.498018889,0.000339444,0.008472778,0.006118333,0.000217778,0.030062222,0.258660556,0.004732222,0.066942222,3.2222e-05,0.000206111,0.002782222,0.013998333,0.00466,0.035122222
2015-08-22 20:30:00,0.520017222,0.0,0.520017222,0.000340556,0.008500556,0.006167778,0.000218889,0.030208333,0.251646667,0.004761667,0.066340556,4.6667e-05,0.000218333,0.002795,0.014,0.004688889,0.066336667
2015-08-22 21:00:00,0.574816111,0.0,0.574816111,0.000371111,0.008578889,0.006224444,0.000210556,0.030385,0.260935556,0.004786111,0.066483889,6.8889e-05,0.000232222,0.002698333,0.014,0.004781111,0.115216667
2015-08-22 21:30:00,0.486885556,0.0,0.486885556,0.000352222,0.008406111,0.006063889,0.000226111,0.030213889,0.27684,0.004694444,0.066337778,1.6667e-05,0.000180556,0.002787778,0.014,0.004611111,0.004
2015-08-22 22:00:00,0.566171667,0.0,0.566171667,0.000354444,0.008487778,0.021441111,0.000197778,0.016830556,0.250973889,0.004711111,0.066547778,6.5556e-05,0.000227222,0.002641667,0.014,0.004727778,0.115905
2015-08-22 22:30:00,0.514832778,0.0,0.514832778,0.000418333,0.008562778,0.00618,0.000181111,0.003818889,0.274594444,0.004776111,0.066593889,3.6667e-05,0.000197778,0.002686111,0.014,0.004733333,0.064906667
2015-08-22 23:00:00,0.483895,0.0,0.483895,0.000395556,0.008675556,0.006246111,0.000197222,0.003888333,0.267417222,0.004868333,0.066820556,2.3333e-05,0.000193333,0.002837222,0.014008333,0.004784444,0.037392222
2015-08-22 23:30:00,0.594186111,0.0,0.594186111,0.00047,0.008807222,0.006295,0.000171111,0.003878333,0.288533333,0.004866111,0.066943889,6.3333e-05,0.000226667,0.002653889,0.014018333,0.004878333,0.134288889
2015-08-23 00:00:00,0.479951667,0.0,0.479951667,0.000415556,0.008751667,0.006265,0.000196111,0.003923333,0.283277222,0.004899444,0.066646667,1.4444e-05,0.000182222,0.00286,0.014005,0.004833889,0.015762778
2015-08-23 00:30:00,0.498691111,0.0,0.498691111,0.000456667,0.008844444,0.006391667,0.000140556,0.003881111,0.261842778,0.004934444,0.044968333,3.1111e-05,0.000199444,0.002752222,0.009764444,0.004905,0.086585
2015-08-23 01:00:00,3.120732778,0.0,3.120732778,2.303591667,0.400786111,0.006085556,0.000146667,0.109888333,0.397675,0.004958333,0.04476,1.111e-06,0.000286667,0.003043333,0.005885556,0.004328889,0.136993889
2015-08-23 01:30:00,3.192493333,0.0,3.192493333,2.382586111,0.417233333,0.026570556,6.111e-06,0.027443333,0.359290556,0.00494,0.050684444,1.111e-06,0.000288333,0.002696667,0.003998333,0.004461111,0.132998889
2015-08-23 02:00:00,2.937325556,0.0,2.937325556,2.364371111,0.418728889,0.006482778,4.7778e-05,0.003745556,0.275043333,0.004975,0.057735,1.7778e-05,0.000279444,0.002805556,0.001635,0.004473333,0.104528333
2015-08-23 02:30:00,2.745657222,0.0,2.745657222,2.348525556,0.418011111,0.006506111,0.000112778,0.003735,0.200166111,0.004986667,0.056897222,4.6667e-05,0.000248333,0.003019444,0.001511111,0.004387778,0.004076111
2015-08-23 03:00:00,1.185028333,0.0,1.185028333,0.527035,0.187636111,0.022689444,9.6111e-05,0.003812222,0.262425,0.004965556,0.056838889,3.8889e-05,0.000272778,0.002721111,0.001788889,0.004751667,0.131426111
2015-08-23 03:30:00,1.665953333,0.0,1.665953333,1.16585,0.249752222,0.006347222,0.000103889,0.003802778,0.283083889,0.004903889,0.056693333,2.6667e-05,0.000227222,0.002913333,0.001688333,0.004526667,0.038349444
2015-08-23 04:00:00,0.469108333,0.0,0.469108333,0.000372778,0.008644444,0.006256667,0.000163333,0.0038,0.234632222,0.004792222,0.056416111,4.7778e-05,0.000216111,0.002617222,0.001947222,0.004788889,0.067889444
2015-08-23 04:30:00,1.798469444,0.0,1.798469444,1.154748889,0.242815556,0.006271111,5.6111e-05,0.003621111,0.276141667,0.004688333,0.055746111,6e-05,0.000291111,0.002542222,0.001726111,0.004442778,0.217578333
2015-08-23 05:00:00,0.513280556,0.0,0.513280556,0.000385,0.008566111,0.006211667,0.000152778,0.003725,0.239471667,0.004696667,0.055242778,6.8889e-05,0.000232778,0.002506667,0.001955,0.004742778,0.124652778
2015-08-23 05:30:00,1.775727778,0.0,1.775727778,1.150600556,0.244732222,0.006250556,3.2222e-05,0.003693333,0.338922222,0.004718333,0.052856111,1.2222e-05,0.000240556,0.002578333,0.001723889,0.004443333,0.138317222
2015-08-23 06:00:00,1.487523889,0.0,1.487523889,1.050957222,0.19067,0.006426667,9.1667e-05,0.003701667,0.239527222,0.004825,0.050903889,1e-05,0.000221111,0.002826111,0.001722222,0.004558333,0.056156667
2015-08-23 06:30:00,2.680766111,0.0,2.680766111,2.335342778,0.414999444,0.006528889,6.4444e-05,0.003598333,0.194416111,0.004841111,0.049165,4.7778e-05,0.000246111,0.003000556,0.001626667,0.004318889,0.055557222
2015-08-23 07:00:00,2.455980556,0.0,2.455980556,1.981767778,0.391916667,0.006542222,4.7778e-05,0.003582222,0.213796111,0.004778333,0.047372778,1.8889e-05,0.000275,0.002840556,0.00174,0.004371111,0.121277778
2015-08-23 07:30:00,0.414744444,0.0,0.414744444,0.000376667,0.009182778,0.006522778,0.000146667,0.003877222,0.246252778,0.004894444,0.046935556,7.778e-06,0.000196667,0.002723333,0.002,0.005055,0.004152222
2015-08-23 08:00:00,0.471530556,0.0,0.471530556,0.00037,0.009121667,0.006542778,0.000136111,0.003818333,0.229694444,0.004843889,0.046904444,4.6667e-05,0.000222778,0.003281667,0.002017222,0.00506,0.092182222
2015-08-23 08:30:00,0.444308889,0.0,0.444308889,0.000354444,0.008895556,0.006489444,0.000143333,0.003804444,0.230752778,0.004801111,0.046749444,3.7778e-05,0.000203889,0.003341667,0.002002222,0.005005556,0.068632778
2015-08-23 09:00:00,0.41448,0.0,0.41448,0.000386111,0.008976667,0.006500556,0.000141667,0.003888889,0.250790556,0.004936111,0.046853333,5.556e-06,0.000187778,0.003488333,0.002008333,0.005072778,0.012617222
2015-08-23 09:30:00,0.497197778,0.0,0.497197778,0.000365,0.009023333,0.006519444,0.000137778,0.003795,0.221411667,0.004851667,0.046993889,7.3333e-05,0.000232778,0.002703889,0.002006111,0.005061667,0.135767222
